model,predictor,row_id,value
attack2,v2jupack_lag1,299,-0.902999997138977
attack2,v2jupack_lag1,300,-0.902999997138977
attack2,v2jupack_lag1,301,-0.902999997138977
attack2,v2jupack_lag1,302,-0.902999997138977
attack2,v2jupack_lag1,303,-1.2690000534057617
attack2,v2jupack_lag1,304,-1.4620000123977661
attack2,v2jupack_lag1,305,-1.4329999685287476
attack2,v2jupack_lag1,306,-1.6540000438690186
attack2,v2jupack_lag1,307,-2.0999999046325684
attack2,v2jupack_lag1,308,-3.13100004196167
attack2,v2jupack_lag1,309,-3.13100004196167
attack2,v2jupack_lag1,310,-2.0940001010894775
attack2,v2jupack_lag1,311,-1.7359999418258667
attack2,v2jupack_lag1,312,-1.5190000534057617
attack2,v2jupack_lag1,313,-1.5190000534057617
attack2,v2jupack_lag1,314,-1.5190000534057617
attack2,v2jupack_lag1,315,-0.8130000233650208
attack2,v2jupack_lag1,316,-1.0959999561309814
attack2,v2jupack_lag1,317,-0.9440000057220459
attack2,v2jupack_lag1,318,-0.9869999885559082
attack2,v2jupack_lag1,319,-0.7979999780654907
attack2,v2jupack_lag1,320,-0.7480000257492065
attack2,v2jupack_lag1,321,-1.0019999742507935
attack2,v2jupack_lag1,322,-0.8349999785423279
attack2,v2jupack_lag1,323,1.065999984741211
attack2,v2jupack_lag1,324,1.065999984741211
attack2,v2jupack_lag1,325,1.0870000123977661
attack2,v2jupack_lag1,326,1.0870000123977661
attack2,v2jupack_lag1,327,1.0870000123977661
attack2,v2jupack_lag1,328,1.0870000123977661
attack2,v2jupack_lag1,329,1.0870000123977661
attack2,v2jupack_lag1,330,1.0870000123977661
attack2,v2jupack_lag1,331,1.0870000123977661
attack2,v2jupack_lag1,332,1.0870000123977661
attack2,v2jupack_lag1,333,1.0870000123977661
attack2,v2jupack_lag1,334,1.0870000123977661
attack2,v2jupack_lag1,335,1.0870000123977661
attack2,v2jupack_lag1,336,1.7510000467300415
attack2,v2jupack_lag1,337,1.7510000467300415
attack2,v2jupack_lag1,338,1.7510000467300415
attack2,v2jupack_lag1,339,1.7510000467300415
attack2,v2jupack_lag1,340,1.7510000467300415
attack2,v2jupack_lag1,341,1.190999984741211
attack2,v2jupack_lag1,342,1.190999984741211
attack2,v2jupack_lag1,343,1.190999984741211
attack2,v2jupack_lag1,344,2.1570000648498535
attack2,v2jupack_lag1,345,2.1570000648498535
attack2,v2jupack_lag1,346,2.1570000648498535
attack2,v2jupack_lag1,347,2.1570000648498535
attack2,v2jupack_lag1,348,2.1570000648498535
attack2,v2jupack_lag1,349,2.1570000648498535
attack2,v2jupack_lag1,350,2.1570000648498535
attack2,v2jupack_lag1,351,2.1570000648498535
attack2,v2jupack_lag1,352,2.1570000648498535
attack2,v2jupack_lag1,353,2.1570000648498535
attack2,v2jupack_lag1,354,2.1570000648498535
attack2,v2jupack_lag1,355,2.1570000648498535
attack2,v2jupack_lag1,356,2.1570000648498535
attack2,v2jupack_lag1,357,2.1570000648498535
attack2,v2jupack_lag1,358,2.1570000648498535
attack2,v2jupack_lag1,359,2.1570000648498535
attack2,v2jupack_lag1,360,2.1570000648498535
attack2,v2jupack_lag1,361,2.1570000648498535
attack2,v2jupack_lag1,362,2.1570000648498535
attack2,v2jupack_lag1,363,2.1570000648498535
attack2,v2jupack_lag1,364,2.1570000648498535
attack2,v2jupack_lag1,365,2.1570000648498535
attack2,v2jupack_lag1,366,2.1570000648498535
attack2,v2jupack_lag1,367,2.1570000648498535
attack2,v2jupack_lag1,368,2.1570000648498535
attack2,v2jupack_lag1,369,2.1570000648498535
attack2,v2jupack_lag1,370,2.1570000648498535
attack2,v2jupack_lag1,371,2.1570000648498535
attack2,v2jupack_lag1,372,2.1570000648498535
attack2,v2jupack_lag1,373,2.1570000648498535
attack2,v2jupack_lag1,374,1.7330000400543213
attack2,v2jupack_lag1,375,1.7330000400543213
attack2,v2jupack_lag1,376,1.7330000400543213
attack2,v2jupack_lag1,377,1.7330000400543213
attack2,v2jupack_lag1,378,1.4839999675750732
attack2,v2jupack_lag1,379,1.4839999675750732
attack2,v2jupack_lag1,380,1.4839999675750732
attack2,v2jupack_lag1,381,1.4839999675750732
attack2,v2jupack_lag1,382,1.4839999675750732
attack2,v2jupack_lag1,383,1.9769999980926514
attack2,v2jupack_lag1,384,1.9769999980926514
attack2,v2jupack_lag1,385,1.9769999980926514
attack2,v2jupack_lag1,386,1.9769999980926514
attack2,v2jupack_lag1,387,-0.8349999785423279
attack2,v2jupack_lag1,388,-0.972000002861023
attack2,v2jupack_lag1,389,-0.8360000252723694
attack2,v2jupack_lag1,390,-0.8360000252723694
attack2,v2jupack_lag1,391,-0.8360000252723694
attack2,v2jupack_lag1,392,-1.4900000095367432
attack2,v2jupack_lag1,393,-0.8299999833106995
attack2,v2jupack_lag1,394,-1.3639999628067017
attack2,v2jupack_lag1,395,-0.9139999747276306
attack2,v2jupack_lag1,396,-0.9139999747276306
attack2,v2jupack_lag1,397,-0.9139999747276306
attack2,v2jupack_lag1,398,-0.9139999747276306
attack2,v2jupack_lag1,399,0.5789999961853027
attack2,v2jupack_lag1,400,1.2419999837875366
attack2,v2jupack_lag1,401,1.13100004196167
attack2,v2jupack_lag1,402,1.13100004196167
attack2,v2jupack_lag1,403,0.984000027179718
attack2,v2jupack_lag1,404,-2.384000062942505
attack2,v2jupack_lag1,405,-2.7730000019073486
attack2,v2jupack_lag1,406,-1.9950000047683716
attack2,v2jupack_lag1,407,-1.9950000047683716
attack2,v2jupack_lag1,408,-0.20900000631809235
attack2,v2jupack_lag1,409,0.2639999985694885
attack2,v2jupack_lag1,410,0.8859999775886536
attack2,v2jupack_lag1,411,-0.10300000011920929
attack2,v2jupack_lag1,412,0.335999995470047
attack2,v2jupack_lag1,413,-0.6790000200271606
attack2,v2jupack_lag1,414,1.8339999914169312
attack2,v2jupack_lag1,415,1.8339999914169312
attack2,v2jupack_lag1,416,1.8339999914169312
attack2,v2jupack_lag1,417,1.8339999914169312
attack2,v2jupack_lag1,418,1.8339999914169312
attack2,v2jupack_lag1,419,1.8339999914169312
attack2,v2jupack_lag1,420,1.8339999914169312
attack2,v2jupack_lag1,421,1.8339999914169312
attack2,v2jupack_lag1,422,1.8339999914169312
attack2,v2jupack_lag1,423,1.8339999914169312
attack2,v2jupack_lag1,424,1.8339999914169312
attack2,v2jupack_lag1,425,1.8339999914169312
attack2,v2jupack_lag1,426,1.8339999914169312
attack2,v2jupack_lag1,427,1.8339999914169312
attack2,v2jupack_lag1,428,1.8339999914169312
attack2,v2jupack_lag1,429,-0.8690000176429749
attack2,v2jupack_lag1,430,-0.7979999780654907
attack2,v2jupack_lag1,431,-1.2549999952316284
attack2,v2jupack_lag1,432,-1.7289999723434448
attack2,v2jupack_lag1,433,-1.972000002861023
attack2,v2jupack_lag1,434,1.309000015258789
attack2,v2jupack_lag1,435,1.8580000400543213
attack2,v2jupack_lag1,436,1.8580000400543213
attack2,v2jupack_lag1,437,1.8580000400543213
attack2,v2jupack_lag1,438,1.8580000400543213
attack2,v2jupack_lag1,439,1.8580000400543213
attack2,v2jupack_lag1,440,1.8580000400543213
attack2,v2jupack_lag1,441,1.8580000400543213
attack2,v2jupack_lag1,442,1.8580000400543213
attack2,v2jupack_lag1,443,1.8580000400543213
attack2,v2jupack_lag1,444,1.6670000553131104
attack2,v2jupack_lag1,445,1.6670000553131104
attack2,v2jupack_lag1,446,1.6670000553131104
attack2,v2jupack_lag1,447,1.6670000553131104
attack2,v2jupack_lag1,448,1.6670000553131104
attack2,v2jupack_lag1,449,1.6670000553131104
attack2,v2jupack_lag1,450,1.6670000553131104
attack2,v2jupack_lag1,451,1.6670000553131104
attack2,v2jupack_lag1,452,1.6670000553131104
attack2,v2jupack_lag1,453,1.6670000553131104
attack2,v2jupack_lag1,454,1.6670000553131104
attack2,v2jupack_lag1,455,1.6670000553131104
attack2,v2jupack_lag1,456,1.6670000553131104
attack2,v2jupack_lag1,457,1.6670000553131104
attack2,v2jupack_lag1,458,1.6670000553131104
attack2,v2jupack_lag1,459,1.7640000581741333
attack2,v2jupack_lag1,460,1.7640000581741333
attack2,v2jupack_lag1,461,1.7640000581741333
attack2,v2jupack_lag1,462,1.7640000581741333
attack2,v2jupack_lag1,463,1.7640000581741333
attack2,v2jupack_lag1,464,1.7640000581741333
attack2,v2jupack_lag1,465,1.7640000581741333
attack2,v2jupack_lag1,466,1.7640000581741333
attack2,v2jupack_lag1,467,1.7640000581741333
attack2,v2jupack_lag1,468,1.7640000581741333
attack2,v2jupack_lag1,469,1.7640000581741333
attack2,v2jupack_lag1,470,1.7640000581741333
attack2,v2jupack_lag1,471,1.7640000581741333
attack2,v2jupack_lag1,472,1.0880000591278076
attack2,v2jupack_lag1,473,1.0880000591278076
attack2,v2jupack_lag1,474,1.9589999914169312
attack2,v2jupack_lag1,475,1.9589999914169312
attack2,v2jupack_lag1,476,1.9589999914169312
attack2,v2jupack_lag1,477,1.9589999914169312
attack2,v2jupack_lag1,478,1.9589999914169312
attack2,v2jupack_lag1,479,1.9589999914169312
attack2,v2jupack_lag1,480,1.9589999914169312
attack2,v2jupack_lag1,481,1.9589999914169312
attack2,v2jupack_lag1,482,1.9589999914169312
attack2,v2jupack_lag1,483,1.9589999914169312
attack2,v2jupack_lag1,484,1.9589999914169312
attack2,v2jupack_lag1,485,1.9589999914169312
attack2,v2jupack_lag1,486,1.9589999914169312
attack2,v2jupack_lag1,487,1.9589999914169312
attack2,v2jupack_lag1,488,1.9589999914169312
attack2,v2jupack_lag1,489,1.9589999914169312
attack2,v2jupack_lag1,490,1.9589999914169312
attack2,v2jupack_lag1,491,1.9589999914169312
attack2,v2jupack_lag1,492,1.9589999914169312
attack2,v2jupack_lag1,493,1.9589999914169312
attack2,v2jupack_lag1,494,1.0399999618530273
attack2,v2jupack_lag1,495,1.0399999618530273
attack2,v2jupack_lag1,496,-2.1510000228881836
attack2,v2jupack_lag1,497,0.41499999165534973
attack2,v2jupack_lag1,498,1.3890000581741333
attack2,v2jupack_lag1,499,1.3890000581741333
attack2,v2jupack_lag1,500,1.3890000581741333
attack2,v2jupack_lag1,501,1.3890000581741333
attack2,v2jupack_lag1,502,1.597000002861023
attack2,v2jupack_lag1,503,1.597000002861023
attack2,v2jupack_lag1,504,1.597000002861023
attack2,v2jupack_lag1,505,1.597000002861023
attack2,v2jupack_lag1,506,1.597000002861023
attack2,v2jupack_lag1,507,1.597000002861023
attack2,v2jupack_lag1,508,1.597000002861023
attack2,v2jupack_lag1,509,1.597000002861023
attack2,v2jupack_lag1,510,1.597000002861023
attack2,v2jupack_lag1,511,1.597000002861023
attack2,v2jupack_lag1,512,1.597000002861023
attack2,v2jupack_lag1,513,1.597000002861023
attack2,v2jupack_lag1,514,1.597000002861023
attack2,v2jupack_lag1,515,1.597000002861023
attack2,v2jupack_lag1,516,1.597000002861023
attack2,v2jupack_lag1,517,1.597000002861023
attack2,v2jupack_lag1,518,1.597000002861023
attack2,v2jupack_lag1,519,1.597000002861023
attack2,v2jupack_lag1,520,1.597000002861023
attack2,v2jupack_lag1,521,1.597000002861023
attack2,v2jupack_lag1,522,1.597000002861023
attack2,v2jupack_lag1,523,1.597000002861023
attack2,v2jupack_lag1,524,1.597000002861023
attack2,v2jupack_lag1,525,1.597000002861023
attack2,v2jupack_lag1,526,1.597000002861023
attack2,v2jupack_lag1,527,1.597000002861023
attack2,v2jupack_lag1,528,1.597000002861023
attack2,v2jupack_lag1,529,1.597000002861023
attack2,v2jupack_lag1,530,1.597000002861023
attack2,v2jupack_lag1,531,1.597000002861023
attack2,v2jupack_lag1,532,1.597000002861023
attack2,v2jupack_lag1,533,1.597000002861023
attack2,v2jupack_lag1,534,1.597000002861023
attack2,v2jupack_lag1,535,1.597000002861023
attack2,v2jupack_lag1,536,1.597000002861023
attack2,v2jupack_lag1,537,1.597000002861023
attack2,v2jupack_lag1,538,1.6180000305175781
attack2,v2jupack_lag1,539,1.0920000076293945
attack2,v2jupack_lag1,540,1.0920000076293945
attack2,v2jupack_lag1,541,-0.31200000643730164
attack2,v2jupack_lag1,542,0.8579999804496765
attack2,v2jupack_lag1,543,0.8579999804496765
attack2,v2jupack_lag1,544,0.8579999804496765
attack2,v2jupack_lag1,545,0.8579999804496765
attack2,v2jupack_lag1,546,0.8579999804496765
attack2,v2jupack_lag1,547,0.8579999804496765
attack2,v2jupack_lag1,548,0.8579999804496765
attack2,v2jupack_lag1,549,0.8579999804496765
attack2,v2jupack_lag1,550,0.8579999804496765
attack2,v2jupack_lag1,551,0.8579999804496765
attack2,v2jupack_lag1,552,0.8579999804496765
attack2,v2jupack_lag1,553,0.8579999804496765
attack2,v2jupack_lag1,554,0.1509999930858612
attack2,v2jupack_lag1,555,0.1509999930858612
attack2,v2jupack_lag1,556,0.1509999930858612
attack2,v2jupack_lag1,557,-0.01899999938905239
attack2,v2jupack_lag1,558,0.8289999961853027
attack2,v2jupack_lag1,559,0.8289999961853027
attack2,v2jupack_lag1,560,0.8289999961853027
attack2,v2jupack_lag1,561,0.3720000088214874
attack2,v2jupack_lag1,562,0.3720000088214874
attack2,v2jupack_lag1,563,0.3720000088214874
attack2,v2jupack_lag1,564,0.3720000088214874
attack2,v2jupack_lag1,565,0.3720000088214874
attack2,v2jupack_lag1,566,0.3720000088214874
attack2,v2jupack_lag1,567,1.2410000562667847
attack2,v2jupack_lag1,568,1.2410000562667847
attack2,v2jupack_lag1,569,1.2410000562667847
attack2,v2jupack_lag1,570,1.2410000562667847
attack2,v2jupack_lag1,571,1.2410000562667847
attack2,v2jupack_lag1,572,1.2410000562667847
attack2,v2jupack_lag1,573,1.2410000562667847
attack2,v2jupack_lag1,574,0.5809999704360962
attack2,v2jupack_lag1,575,0.1469999998807907
attack2,v2jupack_lag1,576,0.1469999998807907
attack2,v2jupack_lag1,577,0.1469999998807907
attack2,v2jupack_lag1,578,0.1469999998807907
attack2,v2jupack_lag1,579,0.1469999998807907
attack2,v2jupack_lag1,580,0.44200000166893005
attack2,v2jupack_lag1,581,-0.25
attack2,v2jupack_lag1,582,-0.039000000804662704
attack2,v2jupack_lag1,583,-0.039000000804662704
attack2,v2jupack_lag1,584,-0.039000000804662704
attack2,v2jupack_lag1,585,-0.039000000804662704
attack2,v2jupack_lag1,586,-0.039000000804662704
attack2,v2jupack_lag1,587,-0.039000000804662704
attack2,v2jupack_lag1,588,-0.039000000804662704
attack2,v2jupack_lag1,589,-0.039000000804662704
attack2,v2jupack_lag1,590,-0.039000000804662704
attack2,v2jupack_lag1,591,-0.039000000804662704
attack2,v2jupack_lag1,592,-0.10899999737739563
attack2,v2jupack_lag1,593,0.9620000123977661
attack2,v2jupack_lag1,594,0.9620000123977661
attack2,v2jupack_lag1,595,0.9620000123977661
attack2,v2jupack_lag1,596,1.0549999475479126
attack2,v2jupack_lag1,597,1.0549999475479126
attack2,v2jupack_lag1,598,1.0549999475479126
attack2,v2jupack_lag1,599,1.0549999475479126
attack2,v2jupack_lag1,600,1.1950000524520874
attack2,v2jupack_lag1,601,1.1950000524520874
attack2,v2jupack_lag1,602,1.2259999513626099
attack2,v2jupack_lag1,603,1.2259999513626099
attack2,v2jupack_lag1,604,1.2259999513626099
attack2,v2jupack_lag1,605,1.5479999780654907
attack2,v2jupack_lag1,606,1.5479999780654907
attack2,v2jupack_lag1,607,1.5479999780654907
attack2,v2jupack_lag1,608,1.190000057220459
attack2,v2jupack_lag1,609,0.7459999918937683
attack2,v2jupack_lag1,610,0.7459999918937683
attack2,v2jupack_lag1,611,1.2280000448226929
attack2,v2jupack_lag1,612,1.3980000019073486
attack2,v2jupack_lag1,613,1.3980000019073486
attack2,v2jupack_lag1,614,0.31200000643730164
attack2,v2jupack_lag1,615,0.3880000114440918
attack2,v2jupack_lag1,616,0.3880000114440918
attack2,v2jupack_lag1,617,0.1809999942779541
attack2,v2jupack_lag1,618,1.7690000534057617
attack2,v2jupack_lag1,619,0.035999998450279236
attack2,v2jupack_lag1,620,-1.0
attack2,v2jupack_lag1,621,-1.159000039100647
attack2,v2jupack_lag1,623,-1.1490000486373901
attack2,v2jupack_lag1,624,-1.055999994277954
attack2,v2jupack_lag1,625,1.6729999780654907
attack2,v2jupack_lag1,626,1.6729999780654907
attack2,v2jupack_lag1,627,1.6729999780654907
attack2,v2jupack_lag1,628,1.6729999780654907
attack2,v2jupack_lag1,629,1.6729999780654907
attack2,v2jupack_lag1,630,1.2569999694824219
attack2,v2jupack_lag1,631,1.3700000047683716
attack2,v2jupack_lag1,632,1.3700000047683716
attack2,v2jupack_lag1,633,1.3700000047683716
attack2,v2jupack_lag1,634,1.3700000047683716
attack2,v2jupack_lag1,635,1.3700000047683716
attack2,v2jupack_lag1,636,1.3700000047683716
attack2,v2jupack_lag1,637,1.3700000047683716
attack2,v2jupack_lag1,638,1.3700000047683716
attack2,v2jupack_lag1,639,1.3700000047683716
attack2,v2jupack_lag1,640,1.3700000047683716
attack2,v2jupack_lag1,641,1.3700000047683716
attack2,v2jupack_lag1,642,1.3700000047683716
attack2,v2jupack_lag1,643,1.3700000047683716
attack2,v2jupack_lag1,644,1.3700000047683716
attack2,v2jupack_lag1,645,1.3550000190734863
attack2,v2jupack_lag1,646,1.3550000190734863
attack2,v2jupack_lag1,647,1.3550000190734863
attack2,v2jupack_lag1,648,1.3550000190734863
attack2,v2jupack_lag1,649,1.3550000190734863
attack2,v2jupack_lag1,650,1.3550000190734863
attack2,v2jupack_lag1,651,1.3550000190734863
attack2,v2jupack_lag1,652,1.3550000190734863
attack2,v2jupack_lag1,653,1.3550000190734863
attack2,v2jupack_lag1,654,1.3550000190734863
attack2,v2jupack_lag1,655,1.3550000190734863
attack2,v2jupack_lag1,656,1.3550000190734863
attack2,v2jupack_lag1,657,1.3550000190734863
attack2,v2jupack_lag1,658,1.3550000190734863
attack2,v2jupack_lag1,659,1.3550000190734863
attack2,v2jupack_lag1,660,1.3550000190734863
attack2,v2jupack_lag1,661,1.3550000190734863
attack2,v2jupack_lag1,662,1.3550000190734863
attack2,v2jupack_lag1,663,1.3550000190734863
attack2,v2jupack_lag1,664,1.3550000190734863
attack2,v2jupack_lag1,665,1.3550000190734863
attack2,v2jupack_lag1,666,1.3550000190734863
attack2,v2jupack_lag1,667,1.3550000190734863
attack2,v2jupack_lag1,668,1.3550000190734863
attack2,v2jupack_lag1,669,1.3550000190734863
attack2,v2jupack_lag1,670,1.3550000190734863
attack2,v2jupack_lag1,671,1.3550000190734863
attack2,v2jupack_lag1,672,1.3550000190734863
attack2,v2jupack_lag1,673,1.3550000190734863
attack2,v2jupack_lag1,674,1.3550000190734863
attack2,v2jupack_lag1,675,1.3550000190734863
attack2,v2jupack_lag1,676,1.3550000190734863
attack2,v2jupack_lag1,677,1.3550000190734863
attack2,v2jupack_lag1,678,-0.2370000034570694
attack2,v2jupack_lag1,679,-0.2370000034570694
attack2,v2jupack_lag1,680,-0.2370000034570694
attack2,v2jupack_lag1,681,-0.2370000034570694
attack2,v2jupack_lag1,682,-0.2370000034570694
attack2,v2jupack_lag1,683,-0.2370000034570694
attack2,v2jupack_lag1,684,-0.2370000034570694
attack2,v2jupack_lag1,685,-0.2370000034570694
attack2,v2jupack_lag1,686,-0.2370000034570694
attack2,v2jupack_lag1,687,-0.2370000034570694
attack2,v2jupack_lag1,688,-0.2370000034570694
attack2,v2jupack_lag1,689,-0.2370000034570694
attack2,v2jupack_lag1,690,-0.2370000034570694
attack2,v2jupack_lag1,691,0.5910000205039978
attack2,v2jupack_lag1,692,0.5910000205039978
attack2,v2jupack_lag1,693,0.48899999260902405
attack2,v2jupack_lag1,694,-1.8569999933242798
attack2,v2jupack_lag1,695,-1.8569999933242798
attack2,v2jupack_lag1,696,-1.8569999933242798
attack2,v2jupack_lag1,697,-1.8569999933242798
attack2,v2jupack_lag1,698,-1.8569999933242798
attack2,v2jupack_lag1,699,-1.8569999933242798
attack2,v2jupack_lag1,700,-1.8569999933242798
attack2,v2jupack_lag1,701,-1.8569999933242798
attack2,v2jupack_lag1,702,-1.8569999933242798
attack2,v2jupack_lag1,703,-1.8569999933242798
attack2,v2jupack_lag1,704,-1.8569999933242798
attack2,v2jupack_lag1,705,-0.902999997138977
attack2,v2jupack_lag1,706,-0.902999997138977
attack2,v2jupack_lag1,707,-0.902999997138977
attack2,v2jupack_lag1,708,-1.2690000534057617
attack2,v2jupack_lag1,709,-1.2690000534057617
attack2,v2jupack_lag1,710,-1.2690000534057617
attack2,v2jupack_lag1,711,-1.4620000123977661
attack2,v2jupack_lag1,712,-1.4620000123977661
attack2,v2jupack_lag1,713,-1.4620000123977661
attack2,v2jupack_lag1,714,-1.4620000123977661
attack2,v2jupack_lag1,715,-1.4620000123977661
attack2,v2jupack_lag1,716,-1.4620000123977661
attack2,v2jupack_lag1,717,-1.4620000123977661
attack2,v2jupack_lag1,718,-1.4329999685287476
attack2,v2jupack_lag1,719,-1.4329999685287476
attack2,v2jupack_lag1,720,-1.4329999685287476
attack2,v2jupack_lag1,721,-1.4329999685287476
attack2,v2jupack_lag1,722,-1.4329999685287476
attack2,v2jupack_lag1,723,-1.4329999685287476
attack2,v2jupack_lag1,724,-1.4329999685287476
attack2,v2jupack_lag1,725,-1.4329999685287476
attack2,v2jupack_lag1,726,-1.4329999685287476
attack2,v2jupack_lag1,727,-1.4329999685287476
attack2,v2jupack_lag1,728,-1.6540000438690186
attack2,v2jupack_lag1,729,-1.6540000438690186
attack2,v2jupack_lag1,730,-1.6540000438690186
attack2,v2jupack_lag1,731,-1.6540000438690186
attack2,v2jupack_lag1,732,-3.13100004196167
attack2,v2jupack_lag1,733,-3.13100004196167
attack2,v2jupack_lag1,734,-3.13100004196167
attack2,v2jupack_lag1,735,-3.13100004196167
attack2,v2jupack_lag1,736,-3.13100004196167
attack2,v2jupack_lag1,737,-3.13100004196167
attack2,v2jupack_lag1,738,-1.7359999418258667
attack2,v2jupack_lag1,739,-1.7359999418258667
attack2,v2jupack_lag1,740,-1.7359999418258667
attack2,v2jupack_lag1,741,-1.7359999418258667
attack2,v2jupack_lag1,742,-1.7359999418258667
attack2,v2jupack_lag1,743,-1.5190000534057617
attack2,v2jupack_lag1,744,-1.5190000534057617
attack2,v2jupack_lag1,745,-1.5190000534057617
attack2,v2jupack_lag1,746,-1.5190000534057617
attack2,v2jupack_lag1,747,-1.5190000534057617
attack2,v2jupack_lag1,748,-1.5190000534057617
attack2,v2jupack_lag1,749,-0.9440000057220459
attack2,v2jupack_lag1,750,-0.9869999885559082
attack2,v2jupack_lag1,751,-0.9869999885559082
attack2,v2jupack_lag1,752,-0.9869999885559082
attack2,v2jupack_lag1,753,-0.8349999785423279
attack2,v2jupack_lag1,754,-0.8349999785423279
attack2,v2jupack_lag1,755,1.0870000123977661
attack2,v2jupack_lag1,756,1.0870000123977661
attack2,v2jupack_lag1,757,1.0870000123977661
attack2,v2jupack_lag1,758,1.7510000467300415
attack2,v2jupack_lag1,759,1.7510000467300415
attack2,v2jupack_lag1,760,1.7510000467300415
attack2,v2jupack_lag1,761,1.7510000467300415
attack2,v2jupack_lag1,762,1.7510000467300415
attack2,v2jupack_lag1,763,1.190999984741211
attack2,v2jupack_lag1,764,1.190999984741211
attack2,v2jupack_lag1,765,2.1570000648498535
attack2,v2jupack_lag1,766,2.1570000648498535
attack2,v2jupack_lag1,767,2.1570000648498535
attack2,v2jupack_lag1,768,2.1570000648498535
attack2,v2jupack_lag1,769,2.1570000648498535
attack2,v2jupack_lag1,770,2.1570000648498535
attack2,v2jupack_lag1,771,2.1570000648498535
attack2,v2jupack_lag1,772,2.1570000648498535
attack2,v2jupack_lag1,773,2.1570000648498535
attack2,v2jupack_lag1,774,2.1570000648498535
attack2,v2jupack_lag1,775,2.1570000648498535
attack2,v2jupack_lag1,776,2.1570000648498535
attack2,v2jupack_lag1,777,2.1570000648498535
attack2,v2jupack_lag1,778,2.1570000648498535
attack2,v2jupack_lag1,779,2.1570000648498535
attack2,v2jupack_lag1,780,2.1570000648498535
attack2,v2jupack_lag1,781,2.1570000648498535
attack2,v2jupack_lag1,782,2.1570000648498535
attack2,v2jupack_lag1,783,2.1570000648498535
attack2,v2jupack_lag1,784,2.1570000648498535
attack2,v2jupack_lag1,785,2.1570000648498535
attack2,v2jupack_lag1,786,2.1570000648498535
attack2,v2jupack_lag1,787,2.1570000648498535
attack2,v2jupack_lag1,788,2.1570000648498535
attack2,v2jupack_lag1,789,2.1570000648498535
attack2,v2jupack_lag1,790,2.1570000648498535
attack2,v2jupack_lag1,791,2.1570000648498535
attack2,v2jupack_lag1,792,2.1570000648498535
attack2,v2jupack_lag1,793,2.1570000648498535
attack2,v2jupack_lag1,794,2.1570000648498535
attack2,v2jupack_lag1,795,2.1570000648498535
attack2,v2jupack_lag1,796,2.1570000648498535
attack2,v2jupack_lag1,797,2.1570000648498535
attack2,v2jupack_lag1,798,2.1570000648498535
attack2,v2jupack_lag1,799,2.1570000648498535
attack2,v2jupack_lag1,800,2.1570000648498535
attack2,v2jupack_lag1,801,2.1570000648498535
attack2,v2jupack_lag1,802,2.1570000648498535
attack2,v2jupack_lag1,803,2.1570000648498535
attack2,v2jupack_lag1,804,2.1570000648498535
attack2,v2jupack_lag1,805,2.1570000648498535
attack2,v2jupack_lag1,806,2.1570000648498535
attack2,v2jupack_lag1,807,2.1570000648498535
attack2,v2jupack_lag1,808,2.1570000648498535
attack2,v2jupack_lag1,809,2.1570000648498535
attack2,v2jupack_lag1,810,2.1570000648498535
attack2,v2jupack_lag1,811,2.1570000648498535
attack2,v2jupack_lag1,812,2.1570000648498535
attack2,v2jupack_lag1,813,2.1570000648498535
attack2,v2jupack_lag1,814,2.1570000648498535
attack2,v2jupack_lag1,815,2.1570000648498535
attack2,v2jupack_lag1,816,2.1570000648498535
attack2,v2jupack_lag1,817,2.1570000648498535
attack2,v2jupack_lag1,818,2.1570000648498535
attack2,v2jupack_lag1,819,2.1570000648498535
attack2,v2jupack_lag1,820,2.1570000648498535
attack2,v2jupack_lag1,821,2.1570000648498535
attack2,v2jupack_lag1,822,2.1570000648498535
attack2,v2jupack_lag1,823,2.1570000648498535
attack2,v2jupack_lag1,824,2.1570000648498535
attack2,v2jupack_lag1,825,2.1570000648498535
attack2,v2jupack_lag1,826,2.1570000648498535
attack2,v2jupack_lag1,827,2.1570000648498535
attack2,v2jupack_lag1,828,2.1570000648498535
attack2,v2jupack_lag1,829,2.1570000648498535
attack2,v2jupack_lag1,830,2.1570000648498535
attack2,v2jupack_lag1,831,2.1570000648498535
attack2,v2jupack_lag1,832,2.1570000648498535
attack2,v2jupack_lag1,833,2.1570000648498535
attack2,v2jupack_lag1,834,2.1570000648498535
attack2,v2jupack_lag1,835,2.1570000648498535
attack2,v2jupack_lag1,836,2.1570000648498535
attack2,v2jupack_lag1,837,2.1570000648498535
attack2,v2jupack_lag1,838,2.1570000648498535
attack2,v2jupack_lag1,839,2.1570000648498535
attack2,v2jupack_lag1,840,2.1570000648498535
attack2,v2jupack_lag1,841,2.1570000648498535
attack2,v2jupack_lag1,842,2.1570000648498535
attack2,v2jupack_lag1,843,2.1570000648498535
attack2,v2jupack_lag1,844,2.1570000648498535
attack2,v2jupack_lag1,845,2.1570000648498535
attack2,v2jupack_lag1,846,2.1570000648498535
attack2,v2jupack_lag1,847,2.1570000648498535
attack2,v2jupack_lag1,848,2.1570000648498535
attack2,v2jupack_lag1,849,2.1570000648498535
attack2,v2jupack_lag1,850,2.1570000648498535
attack2,v2jupack_lag1,851,2.1570000648498535
attack2,v2jupack_lag1,852,2.1570000648498535
attack2,v2jupack_lag1,853,2.1570000648498535
attack2,v2jupack_lag1,854,2.1570000648498535
attack2,v2jupack_lag1,855,2.1570000648498535
attack2,v2jupack_lag1,856,2.1570000648498535
