model,row_id,outcome,predicted_probability
spec_p_reform,337,Contracts Expression,0.576439919618099
spec_p_reform,338,Contracts Expression,0.49760397588472455
spec_p_reform,339,Contracts Expression,0.4987714172397964
spec_p_reform,340,Contracts Expression,0.5019813441425865
spec_p_reform,341,Contracts Expression,0.39515985321755204
spec_p_reform,342,Contracts Expression,0.5020208899223363
spec_p_reform,343,Contracts Expression,0.4358804408936383
spec_p_reform,344,Contracts Expression,0.5384945217338315
spec_p_reform,345,Contracts Expression,0.5384401862139322
spec_p_reform,346,Contracts Expression,0.5380769761068311
spec_p_reform,347,Contracts Expression,0.5381419207024326
spec_p_reform,348,Contracts Expression,0.5383261864543953
spec_p_reform,349,Contracts Expression,0.5380769761068311
spec_p_reform,350,Contracts Expression,0.4364656069819127
spec_p_reform,351,Contracts Expression,0.5374139536732445
spec_p_reform,352,Contracts Expression,0.4364656069819127
spec_p_reform,353,Contracts Expression,0.5377996849598369
spec_p_reform,354,Contracts Expression,0.436501841399127
spec_p_reform,355,Contracts Expression,0.43653615971836107
spec_p_reform,356,Contracts Expression,0.5374945565039627
spec_p_reform,357,Contracts Expression,0.4365990584453772
spec_p_reform,358,Contracts Expression,0.5377260030056794
spec_p_reform,359,Contracts Expression,0.5377996849598369
spec_p_reform,360,Contracts Expression,0.5392797468347319
spec_p_reform,361,Contracts Expression,0.5516410070720914
spec_p_reform,362,Contracts Expression,0.5500032099624506
spec_p_reform,363,Contracts Expression,0.48214251468703656
spec_p_reform,364,Contracts Expression,0.48282962923777706
spec_p_reform,365,Contracts Expression,0.5458084909761906
spec_p_reform,366,Contracts Expression,0.5458084909761906
spec_p_reform,367,Contracts Expression,0.5356107386071095
spec_p_reform,368,Contracts Expression,0.5359969551456506
spec_p_reform,369,Contracts Expression,0.5359969551456506
spec_p_reform,370,Contracts Expression,0.49722097237770435
spec_p_reform,371,Contracts Expression,0.4970702117369137
spec_p_reform,372,Contracts Expression,0.4970276383828753
spec_p_reform,373,Contracts Expression,0.5186183704281675
spec_p_reform,374,Contracts Expression,0.5002498442803223
spec_p_reform,375,Contracts Expression,0.49807185520677955
spec_p_reform,376,Contracts Expression,0.49468916924101874
spec_p_reform,377,Contracts Expression,0.4980567225338958
spec_p_reform,378,Contracts Expression,0.4952777312205846
spec_p_reform,381,Contracts Expression,0.5114361028512369
spec_p_reform,382,Contracts Expression,0.6967383368248379
spec_p_reform,383,Contracts Expression,0.7399421721756426
spec_p_reform,384,Contracts Expression,0.729971442322325
spec_p_reform,385,Contracts Expression,0.7770825095373657
spec_p_reform,388,Contracts Expression,0.4213186854132083
spec_p_reform,393,Contracts Expression,0.021140601035164193
spec_p_reform,394,Contracts Expression,0.020992089560836348
spec_p_reform,395,Contracts Expression,0.020992089560836348
spec_p_reform,396,Contracts Expression,0.021066224129206276
spec_p_reform,397,Contracts Expression,0.021215220903908417
spec_p_reform,399,Contracts Expression,0.6312931262327353
spec_p_reform,400,Contracts Expression,0.5550461796933118
spec_p_reform,401,Contracts Expression,0.5521294394571482
spec_p_reform,402,Contracts Expression,0.46742409144277847
spec_p_reform,403,Contracts Expression,0.6758597844645249
spec_p_reform,404,Contracts Expression,0.6869151062302649
spec_p_reform,407,Contracts Expression,0.7031951021717022
spec_p_reform,408,Contracts Expression,0.6542438243916445
spec_p_reform,409,Contracts Expression,0.6451798141259053
spec_p_reform,410,Contracts Expression,0.5859361604930801
spec_p_reform,411,Contracts Expression,0.7961987278876068
spec_p_reform,413,Contracts Expression,0.5543943869503991
spec_p_reform,414,Contracts Expression,0.5049537170994469
spec_p_reform,415,Contracts Expression,0.5049261303434335
spec_p_reform,416,Contracts Expression,0.5049537170994469
spec_p_reform,417,Contracts Expression,0.5049261303434335
spec_p_reform,418,Contracts Expression,0.5048956944772147
spec_p_reform,419,Contracts Expression,0.5066379575721792
spec_p_reform,420,Contracts Expression,0.5066379575721792
spec_p_reform,421,Contracts Expression,0.5066379575721792
spec_p_reform,422,Contracts Expression,0.5666223739545293
spec_p_reform,423,Contracts Expression,0.5066379575721792
spec_p_reform,424,Contracts Expression,0.5786603172825932
spec_p_reform,425,Contracts Expression,0.5185297040055822
spec_p_reform,426,Contracts Expression,0.5185297040055822
spec_p_reform,427,Contracts Expression,0.5107519073786743
spec_p_reform,431,Contracts Expression,0.5917697713181205
spec_p_reform,433,Contracts Expression,0.7796934333584314
spec_p_reform,434,Contracts Expression,0.5074028505890742
spec_p_reform,435,Contracts Expression,0.5073785720614511
spec_p_reform,436,Contracts Expression,0.5074017666248378
spec_p_reform,437,Contracts Expression,0.47633004153589975
spec_p_reform,438,Contracts Expression,0.5073090972166542
spec_p_reform,439,Contracts Expression,0.5072891950081672
spec_p_reform,440,Contracts Expression,0.4759658343703818
spec_p_reform,441,Contracts Expression,0.5073270764121897
spec_p_reform,442,Contracts Expression,0.5073270764121897
spec_p_reform,443,Contracts Expression,0.5073270764121897
spec_p_reform,444,Contracts Expression,0.5073270764121897
spec_p_reform,445,Contracts Expression,0.5073270764121897
spec_p_reform,446,Contracts Expression,0.5068541687403805
spec_p_reform,447,Contracts Expression,0.47209572286335977
spec_p_reform,448,Contracts Expression,0.5068541687403805
spec_p_reform,449,Contracts Expression,0.506807047139123
spec_p_reform,450,Contracts Expression,0.4796925611702729
spec_p_reform,451,Contracts Expression,0.4796925611702729
spec_p_reform,452,Contracts Expression,0.4796925611702729
spec_p_reform,453,Contracts Expression,0.4796925611702729
spec_p_reform,454,Contracts Expression,0.4796925611702729
spec_p_reform,455,Contracts Expression,0.512645259239998
spec_p_reform,456,Contracts Expression,0.479073262212096
spec_p_reform,457,Contracts Expression,0.479073262212096
spec_p_reform,458,Contracts Expression,0.4728832112357305
spec_p_reform,459,Contracts Expression,0.5081768998348689
spec_p_reform,460,Contracts Expression,0.5088726072535159
spec_p_reform,461,Contracts Expression,0.5088726072535159
spec_p_reform,462,Contracts Expression,0.479172619104836
spec_p_reform,463,Contracts Expression,0.479172619104836
spec_p_reform,464,Contracts Expression,0.5088483001064341
spec_p_reform,465,Contracts Expression,0.479172619104836
spec_p_reform,466,Contracts Expression,0.5088377979062813
spec_p_reform,467,Contracts Expression,0.47933524056577814
spec_p_reform,468,Contracts Expression,0.4808486672349234
spec_p_reform,469,Contracts Expression,0.4808486672349234
spec_p_reform,470,Contracts Expression,0.4808486672349234
spec_p_reform,471,Contracts Expression,0.4624028613199457
spec_p_reform,472,Contracts Expression,0.4624028613199457
spec_p_reform,473,Contracts Expression,0.5136863271748172
spec_p_reform,474,Contracts Expression,0.7699315949238265
spec_p_reform,477,Contracts Expression,0.7721452017298452
spec_p_reform,479,Contracts Expression,0.7079036360948877
spec_p_reform,480,Contracts Expression,0.7079036360948877
spec_p_reform,481,Contracts Expression,0.7079036360948877
spec_p_reform,482,Contracts Expression,0.7712008903950155
spec_p_reform,483,Contracts Expression,0.7712008903950155
spec_p_reform,484,Contracts Expression,0.7736131329912952
spec_p_reform,485,Contracts Expression,0.7712008903950155
spec_p_reform,486,Contracts Expression,0.7712008903950155
spec_p_reform,487,Contracts Expression,0.7712008903950155
spec_p_reform,488,Contracts Expression,0.7712008903950155
spec_p_reform,490,Contracts Expression,0.7771526454075343
spec_p_reform,491,Contracts Expression,0.7865777096864967
spec_p_reform,492,Contracts Expression,0.7865777096864967
spec_p_reform,493,Contracts Expression,0.67736491062706
spec_p_reform,494,Contracts Expression,0.6906430314014474
spec_p_reform,495,Contracts Expression,0.5077319385385384
spec_p_reform,496,Contracts Expression,0.0253264067632676
spec_p_reform,501,Contracts Expression,0.5706305883440119
spec_p_reform,503,Contracts Expression,0.5706305883440119
spec_p_reform,504,Contracts Expression,0.5706305883440119
spec_p_reform,506,Contracts Expression,0.5707066025604027
spec_p_reform,508,Contracts Expression,0.5707066025604027
spec_p_reform,510,Contracts Expression,0.5711266745986857
spec_p_reform,511,Contracts Expression,0.5580420233757923
spec_p_reform,513,Contracts Expression,0.5580420233757923
spec_p_reform,515,Contracts Expression,0.5711266745986857
spec_p_reform,517,Contracts Expression,0.5580420233757923
spec_p_reform,518,Contracts Expression,0.5574007039633085
spec_p_reform,520,Contracts Expression,0.5719759533678629
spec_p_reform,524,Contracts Expression,0.6226227195108978
spec_p_reform,525,Contracts Expression,0.6226227195108978
spec_p_reform,526,Contracts Expression,0.5836807248164672
spec_p_reform,528,Contracts Expression,0.5836807248164672
spec_p_reform,542,Contracts Expression,0.5984021788253528
spec_p_reform,545,Contracts Expression,0.5984021788253528
spec_p_reform,552,Contracts Expression,0.6012183488992277
spec_p_reform,553,Contracts Expression,0.6234176302712684
spec_p_reform,556,Contracts Expression,0.5288055769792837
spec_p_reform,559,Contracts Expression,0.3742219925296201
spec_p_reform,560,Contracts Expression,0.14183656158924224
spec_p_reform,561,Contracts Expression,0.1422222688597355
spec_p_reform,562,Contracts Expression,0.1422222688597355
spec_p_reform,563,Contracts Expression,0.1422222688597355
spec_p_reform,564,Contracts Expression,0.1422222688597355
spec_p_reform,565,Contracts Expression,0.1437702825378565
spec_p_reform,566,Contracts Expression,0.6849799772831883
spec_p_reform,567,Contracts Expression,0.6849799772831883
spec_p_reform,568,Contracts Expression,0.6840897363012344
spec_p_reform,569,Contracts Expression,0.722350780898152
spec_p_reform,570,Contracts Expression,0.6851121695767802
spec_p_reform,571,Contracts Expression,0.6796440723844042
spec_p_reform,572,Contracts Expression,0.6818402467102163
spec_p_reform,573,Contracts Expression,0.6417600110886943
spec_p_reform,574,Contracts Expression,0.36507101807115633
spec_p_reform,575,Contracts Expression,0.36507101807115633
spec_p_reform,576,Contracts Expression,0.33637587442181394
spec_p_reform,577,Contracts Expression,0.33637587442181394
spec_p_reform,578,Contracts Expression,0.33637587442181394
spec_p_reform,579,Contracts Expression,0.6509766492199911
spec_p_reform,581,Contracts Expression,0.12891618529203908
spec_p_reform,582,Contracts Expression,0.12963909344529448
spec_p_reform,583,Contracts Expression,0.12963909344529448
spec_p_reform,584,Contracts Expression,0.12963909344529448
spec_p_reform,585,Contracts Expression,0.12963909344529448
spec_p_reform,586,Contracts Expression,0.12963909344529448
spec_p_reform,587,Contracts Expression,0.12963909344529448
spec_p_reform,588,Contracts Expression,0.12963909344529448
spec_p_reform,589,Contracts Expression,0.12963909344529448
spec_p_reform,590,Contracts Expression,0.12963909344529448
spec_p_reform,591,Contracts Expression,0.17576973507813237
spec_p_reform,595,Contracts Expression,0.5267278599622195
spec_p_reform,596,Contracts Expression,0.5267278599622195
spec_p_reform,597,Contracts Expression,0.5397246611765485
spec_p_reform,598,Contracts Expression,0.5678301250439741
spec_p_reform,599,Contracts Expression,0.5328136404912409
spec_p_reform,600,Contracts Expression,0.5328136404912409
spec_p_reform,603,Contracts Expression,0.438308194992137
spec_p_reform,605,Contracts Expression,0.4193566366741599
spec_p_reform,607,Contracts Expression,0.6184491497376085
spec_p_reform,608,Contracts Expression,0.7195794993627832
spec_p_reform,609,Contracts Expression,0.611499850042029
spec_p_reform,610,Contracts Expression,0.6144111732111533
spec_p_reform,611,Contracts Expression,0.5477776057049986
spec_p_reform,612,Contracts Expression,0.5477776057049986
spec_p_reform,614,Contracts Expression,0.7547857018720577
spec_p_reform,615,Contracts Expression,0.6925024544663809
spec_p_reform,616,Contracts Expression,0.6772666432151846
spec_p_reform,619,Contracts Expression,0.7392479182527469
spec_p_reform,620,Contracts Expression,0.5861705057375814
spec_p_reform,622,Contracts Expression,0.45539680080681694
spec_p_reform,624,Contracts Expression,0.16444474060048564
spec_p_reform,625,Contracts Expression,0.16444474060048564
spec_p_reform,626,Contracts Expression,0.18546586466999637
spec_p_reform,627,Contracts Expression,0.18546586466999637
spec_p_reform,628,Contracts Expression,0.18546586466999637
spec_p_reform,630,Contracts Expression,0.5913280177667889
spec_p_reform,631,Contracts Expression,0.656280372200045
spec_p_reform,632,Contracts Expression,0.656280372200045
spec_p_reform,633,Contracts Expression,0.5913280177667889
spec_p_reform,634,Contracts Expression,0.5913280177667889
spec_p_reform,635,Contracts Expression,0.6550955035877263
spec_p_reform,636,Contracts Expression,0.6549993472279622
spec_p_reform,637,Contracts Expression,0.6206994951586641
spec_p_reform,638,Contracts Expression,0.6553748250611278
spec_p_reform,639,Contracts Expression,0.6550955035877263
spec_p_reform,640,Contracts Expression,0.6208300786694633
spec_p_reform,641,Contracts Expression,0.6208300786694633
spec_p_reform,642,Contracts Expression,0.6208300786694633
spec_p_reform,643,Contracts Expression,0.6207884000685162
spec_p_reform,644,Contracts Expression,0.6824949785554184
spec_p_reform,645,Contracts Expression,0.6824949785554184
spec_p_reform,646,Contracts Expression,0.6824949785554184
spec_p_reform,647,Contracts Expression,0.6824949785554184
spec_p_reform,648,Contracts Expression,0.6823671449126922
spec_p_reform,649,Contracts Expression,0.7089881355547994
spec_p_reform,650,Contracts Expression,0.7092818164724454
spec_p_reform,651,Contracts Expression,0.7092818164724454
spec_p_reform,652,Contracts Expression,0.6822872121623386
spec_p_reform,653,Contracts Expression,0.6821920878071286
spec_p_reform,654,Contracts Expression,0.7005973712308727
spec_p_reform,655,Contracts Expression,0.7005973712308727
spec_p_reform,656,Contracts Expression,0.6696738621462015
spec_p_reform,657,Contracts Expression,0.6799484429927377
spec_p_reform,658,Contracts Expression,0.6799484429927377
spec_p_reform,659,Contracts Expression,0.7300069402815005
spec_p_reform,660,Contracts Expression,0.6681066074580745
spec_p_reform,661,Contracts Expression,0.7291768995921571
spec_p_reform,662,Contracts Expression,0.7291768995921571
spec_p_reform,663,Contracts Expression,0.6681066074580745
spec_p_reform,664,Contracts Expression,0.6681066074580745
spec_p_reform,665,Contracts Expression,0.6351919338879772
spec_p_reform,666,Contracts Expression,0.7031083378070002
spec_p_reform,668,Contracts Expression,0.6351919338879772
spec_p_reform,669,Contracts Expression,0.6351919338879772
spec_p_reform,670,Contracts Expression,0.6512620939842738
spec_p_reform,671,Contracts Expression,0.6512620939842738
spec_p_reform,672,Contracts Expression,0.7156505741372093
spec_p_reform,673,Contracts Expression,0.7156505741372093
spec_p_reform,674,Contracts Expression,0.7322050453360401
spec_p_reform,675,Contracts Expression,0.7322050453360401
spec_p_reform,676,Contracts Expression,0.7322050453360401
spec_p_reform,677,Contracts Expression,0.5569916039561462
spec_p_reform,678,Contracts Expression,0.20690859525325492
spec_p_reform,679,Contracts Expression,0.20690859525325492
spec_p_reform,680,Contracts Expression,0.20690859525325492
spec_p_reform,681,Contracts Expression,0.20690859525325492
spec_p_reform,682,Contracts Expression,0.20690859525325492
spec_p_reform,683,Contracts Expression,0.20690859525325492
spec_p_reform,684,Contracts Expression,0.20690859525325492
spec_p_reform,685,Contracts Expression,0.20690859525325492
spec_p_reform,686,Contracts Expression,0.20690859525325492
spec_p_reform,687,Contracts Expression,0.20690859525325492
spec_p_reform,688,Contracts Expression,0.33184240819661154
spec_p_reform,689,Contracts Expression,0.20690859525325492
spec_p_reform,690,Contracts Expression,0.1779319836703994
spec_p_reform,691,Contracts Expression,0.16368199429252295
spec_p_reform,713,Contracts Expression,0.7425533120834483
spec_p_reform,714,Contracts Expression,0.7425533120834483
spec_p_reform,715,Contracts Expression,0.7425533120834483
spec_p_reform,719,Contracts Expression,0.7010591480585672
spec_p_reform,721,Contracts Expression,0.6005455350661076
spec_p_reform,722,Contracts Expression,0.7010591480585672
spec_p_reform,723,Contracts Expression,0.7010591480585672
spec_p_reform,724,Contracts Expression,0.7010591480585672
spec_p_reform,726,Contracts Expression,0.7010591480585672
spec_p_reform,727,Contracts Expression,0.5635097158685067
spec_p_reform,728,Contracts Expression,0.5635097158685067
spec_p_reform,730,Contracts Expression,0.6671125227810356
spec_p_reform,735,Contracts Expression,0.38141773679614793
spec_p_reform,736,Contracts Expression,0.38141773679614793
spec_p_reform,738,Contracts Expression,0.4731253062978962
spec_p_reform,743,Contracts Expression,0.5097128435155608
spec_p_reform,745,Contracts Expression,0.5097128435155608
spec_p_reform,746,Contracts Expression,0.5097128435155608
spec_p_reform,748,Contracts Expression,0.5790011649349376
spec_p_reform,749,Contracts Expression,0.5955032561707991
spec_p_reform,750,Contracts Expression,0.567005888586372
spec_p_reform,751,Contracts Expression,0.567005888586372
spec_p_reform,752,Contracts Expression,0.3206313623063827
spec_p_reform,753,Contracts Expression,0.3206313623063827
spec_p_reform,754,Contracts Expression,0.3756677185465831
spec_p_reform,755,Contracts Expression,0.48411210063544385
spec_p_reform,756,Contracts Expression,0.48411210063544385
spec_p_reform,757,Contracts Expression,0.5711030940075686
spec_p_reform,758,Contracts Expression,0.5711030940075686
spec_p_reform,759,Contracts Expression,0.5720311908523319
spec_p_reform,760,Contracts Expression,0.49760397588472455
spec_p_reform,761,Contracts Expression,0.4987714172397964
spec_p_reform,762,Contracts Expression,0.5020941284329348
spec_p_reform,763,Contracts Expression,0.5020208899223363
spec_p_reform,764,Contracts Expression,0.5385470760984669
spec_p_reform,765,Contracts Expression,0.5384401862139322
spec_p_reform,766,Contracts Expression,0.5381419207024326
spec_p_reform,767,Contracts Expression,0.5377996849598369
spec_p_reform,768,Contracts Expression,0.5377996849598369
spec_p_reform,769,Contracts Expression,0.436501841399127
spec_p_reform,770,Contracts Expression,0.5376505850415743
spec_p_reform,771,Contracts Expression,0.5392797468347319
spec_p_reform,772,Contracts Expression,0.5516410070720914
spec_p_reform,773,Contracts Expression,0.47929074707846264
spec_p_reform,774,Contracts Expression,0.48214251468703656
spec_p_reform,775,Contracts Expression,0.5458084909761906
spec_p_reform,776,Contracts Expression,0.5356107386071095
spec_p_reform,777,Contracts Expression,0.4646728302146854
spec_p_reform,778,Contracts Expression,0.5359969551456506
spec_p_reform,779,Contracts Expression,0.4646728302146854
spec_p_reform,780,Contracts Expression,0.4646728302146854
spec_p_reform,781,Contracts Expression,0.4646728302146854
spec_p_reform,782,Contracts Expression,0.5359969551456506
spec_p_reform,783,Contracts Expression,0.49722097237770435
spec_p_reform,784,Contracts Expression,0.49722097237770435
spec_p_reform,785,Contracts Expression,0.49722097237770435
spec_p_reform,786,Contracts Expression,0.49722097237770435
spec_p_reform,787,Contracts Expression,0.49722097237770435
spec_p_reform,788,Contracts Expression,0.49722097237770435
spec_p_reform,789,Contracts Expression,0.49722097237770435
spec_p_reform,790,Contracts Expression,0.49722097237770435
spec_p_reform,791,Contracts Expression,0.5468894174778282
spec_p_reform,792,Contracts Expression,0.49722097237770435
spec_p_reform,793,Contracts Expression,0.49722097237770435
spec_p_reform,794,Contracts Expression,0.49722097237770435
spec_p_reform,795,Contracts Expression,0.49722097237770435
spec_p_reform,796,Contracts Expression,0.49722097237770435
spec_p_reform,797,Contracts Expression,0.49722097237770435
spec_p_reform,798,Contracts Expression,0.49722097237770435
spec_p_reform,799,Contracts Expression,0.49722097237770435
spec_p_reform,800,Contracts Expression,0.49722097237770435
spec_p_reform,801,Contracts Expression,0.5468894174778282
spec_p_reform,802,Contracts Expression,0.49722097237770435
spec_p_reform,803,Contracts Expression,0.5468894174778282
spec_p_reform,804,Contracts Expression,0.49722097237770435
spec_p_reform,805,Contracts Expression,0.49722097237770435
spec_p_reform,806,Contracts Expression,0.5468894174778282
spec_p_reform,807,Contracts Expression,0.49722097237770435
spec_p_reform,808,Contracts Expression,0.49722097237770435
spec_p_reform,809,Contracts Expression,0.49722097237770435
spec_p_reform,810,Contracts Expression,0.49722097237770435
spec_p_reform,811,Contracts Expression,0.49722097237770435
spec_p_reform,812,Contracts Expression,0.4970702117369137
spec_p_reform,813,Contracts Expression,0.4970702117369137
spec_p_reform,814,Contracts Expression,0.4970702117369137
spec_p_reform,815,Contracts Expression,0.4970702117369137
spec_p_reform,816,Contracts Expression,0.5472973302680311
spec_p_reform,817,Contracts Expression,0.4970702117369137
spec_p_reform,818,Contracts Expression,0.4970702117369137
spec_p_reform,819,Contracts Expression,0.4970702117369137
spec_p_reform,820,Contracts Expression,0.4970702117369137
spec_p_reform,821,Contracts Expression,0.4970702117369137
spec_p_reform,822,Contracts Expression,0.4970702117369137
spec_p_reform,823,Contracts Expression,0.4970702117369137
spec_p_reform,824,Contracts Expression,0.4970702117369137
spec_p_reform,825,Contracts Expression,0.4970702117369137
spec_p_reform,826,Contracts Expression,0.4970702117369137
spec_p_reform,827,Contracts Expression,0.4970702117369137
spec_p_reform,828,Contracts Expression,0.4970702117369137
spec_p_reform,829,Contracts Expression,0.4970702117369137
spec_p_reform,830,Contracts Expression,0.4970702117369137
spec_p_reform,831,Contracts Expression,0.4970702117369137
spec_p_reform,832,Contracts Expression,0.4970702117369137
spec_p_reform,833,Contracts Expression,0.5472973302680311
spec_p_reform,834,Contracts Expression,0.4970702117369137
spec_p_reform,835,Contracts Expression,0.5472973302680311
spec_p_reform,836,Contracts Expression,0.4970702117369137
spec_p_reform,837,Contracts Expression,0.5472973302680311
spec_p_reform,838,Contracts Expression,0.4970702117369137
spec_p_reform,839,Contracts Expression,0.4970702117369137
spec_p_reform,840,Contracts Expression,0.4970702117369137
spec_p_reform,841,Contracts Expression,0.4970702117369137
spec_p_reform,842,Contracts Expression,0.4970702117369137
spec_p_reform,843,Contracts Expression,0.5472973302680311
spec_p_reform,844,Contracts Expression,0.4970702117369137
spec_p_reform,845,Contracts Expression,0.4970702117369137
spec_p_reform,846,Contracts Expression,0.4970702117369137
spec_p_reform,847,Contracts Expression,0.4970702117369137
spec_p_reform,848,Contracts Expression,0.5472973302680311
spec_p_reform,849,Contracts Expression,0.4970702117369137
spec_p_reform,850,Contracts Expression,0.4970702117369137
spec_p_reform,851,Contracts Expression,0.4970702117369137
spec_p_reform,852,Contracts Expression,0.4970702117369137
spec_p_reform,853,Contracts Expression,0.4970702117369137
spec_p_reform,854,Contracts Expression,0.4970702117369137
spec_p_reform,855,Contracts Expression,0.4970702117369137
spec_p_reform,856,Contracts Expression,0.4970702117369137
spec_p_reform,857,Contracts Expression,0.4970702117369137
spec_p_reform,858,Contracts Expression,0.4970702117369137
spec_p_reform,859,Contracts Expression,0.4970702117369137
spec_p_reform,860,Contracts Expression,0.4970276383828753
spec_p_reform,861,Contracts Expression,0.4970276383828753
spec_p_reform,862,Contracts Expression,0.5473951323605043
spec_p_reform,863,Contracts Expression,0.4970276383828753
spec_p_reform,864,Contracts Expression,0.4970276383828753
spec_p_reform,865,Contracts Expression,0.4970276383828753
spec_p_reform,866,Contracts Expression,0.4970276383828753
spec_p_reform,867,Contracts Expression,0.4970276383828753
spec_p_reform,868,Contracts Expression,0.4970276383828753
spec_p_reform,869,Contracts Expression,0.4970276383828753
spec_p_reform,870,Contracts Expression,0.4970276383828753
spec_p_reform,871,Contracts Expression,0.5186183704281675
spec_p_reform,872,Contracts Expression,0.5186183704281675
spec_p_reform,873,Contracts Expression,0.5186183704281675
spec_p_reform,874,Contracts Expression,0.5186183704281675
spec_p_reform,875,Contracts Expression,0.5186183704281675
spec_p_reform,876,Contracts Expression,0.5186183704281675
spec_p_reform,877,Contracts Expression,0.5186183704281675
spec_p_reform,878,Contracts Expression,0.5486585699839991
spec_p_reform,879,Contracts Expression,0.5186183704281675
spec_p_reform,880,Contracts Expression,0.5486585699839991
spec_p_reform,881,Contracts Expression,0.5186183704281675
spec_p_reform,882,Contracts Expression,0.5186183704281675
spec_p_reform,883,Contracts Expression,0.5186183704281675
spec_p_reform,884,Contracts Expression,0.5186183704281675
spec_p_reform,885,Contracts Expression,0.5186183704281675
spec_p_reform,886,Contracts Expression,0.5186183704281675
spec_p_reform,887,Contracts Expression,0.5186183704281675
spec_p_reform,888,Contracts Expression,0.5486585699839991
spec_p_reform,889,Contracts Expression,0.5186183704281675
spec_p_reform,890,Contracts Expression,0.5186183704281675
spec_p_reform,891,Contracts Expression,0.5186183704281675
spec_p_reform,892,Contracts Expression,0.5186183704281675
spec_p_reform,893,Contracts Expression,0.5186183704281675
spec_p_reform,894,Contracts Expression,0.5186183704281675
spec_p_reform,895,Contracts Expression,0.5002498442803223
spec_p_reform,896,Contracts Expression,0.5358618882087329
spec_p_reform,897,Contracts Expression,0.5002498442803223
spec_p_reform,898,Contracts Expression,0.5002498442803223
spec_p_reform,899,Contracts Expression,0.5002498442803223
spec_p_reform,900,Contracts Expression,0.5358618882087329
spec_p_reform,901,Contracts Expression,0.5358618882087329
spec_p_reform,902,Contracts Expression,0.5002498442803223
spec_p_reform,903,Contracts Expression,0.5002498442803223
spec_p_reform,904,Contracts Expression,0.5358618882087329
spec_p_reform,905,Contracts Expression,0.5358618882087329
spec_p_reform,907,Contracts Expression,0.5002498442803223
spec_p_reform,908,Contracts Expression,0.5002498442803223
spec_p_reform,909,Contracts Expression,0.5002498442803223
spec_p_reform,910,Contracts Expression,0.5354445608143268
spec_p_reform,911,Contracts Expression,0.49807185520677955
spec_p_reform,912,Contracts Expression,0.49807185520677955
spec_p_reform,913,Contracts Expression,0.49807185520677955
spec_p_reform,914,Contracts Expression,0.49807185520677955
spec_p_reform,915,Contracts Expression,0.49807185520677955
spec_p_reform,916,Contracts Expression,0.5354445608143268
spec_p_reform,917,Contracts Expression,0.49807185520677955
spec_p_reform,918,Contracts Expression,0.5354445608143268
spec_p_reform,919,Contracts Expression,0.49807185520677955
spec_p_reform,920,Contracts Expression,0.49807185520677955
spec_p_reform,921,Contracts Expression,0.49807185520677955
spec_p_reform,922,Contracts Expression,0.49807185520677955
spec_p_reform,923,Contracts Expression,0.5354445608143268
spec_p_reform,924,Contracts Expression,0.49807185520677955
spec_p_reform,925,Contracts Expression,0.49807185520677955
spec_p_reform,926,Contracts Expression,0.49807185520677955
spec_p_reform,927,Contracts Expression,0.49807185520677955
spec_p_reform,928,Contracts Expression,0.49807185520677955
spec_p_reform,929,Contracts Expression,0.5354445608143268
spec_p_reform,930,Contracts Expression,0.49807185520677955
spec_p_reform,931,Contracts Expression,0.49807185520677955
spec_p_reform,932,Contracts Expression,0.49807185520677955
spec_p_reform,933,Contracts Expression,0.49807185520677955
spec_p_reform,934,Contracts Expression,0.49807185520677955
spec_p_reform,935,Contracts Expression,0.49807185520677955
spec_p_reform,936,Contracts Expression,0.49807185520677955
spec_p_reform,937,Contracts Expression,0.49807185520677955
spec_p_reform,938,Contracts Expression,0.49807185520677955
spec_p_reform,939,Contracts Expression,0.49807185520677955
spec_p_reform,940,Contracts Expression,0.49807185520677955
spec_p_reform,941,Contracts Expression,0.5354445608143268
spec_p_reform,942,Contracts Expression,0.49807185520677955
spec_p_reform,943,Contracts Expression,0.5354445608143268
spec_p_reform,944,Contracts Expression,0.49807185520677955
spec_p_reform,945,Contracts Expression,0.49807185520677955
spec_p_reform,946,Contracts Expression,0.49468916924101874
spec_p_reform,947,Contracts Expression,0.49468916924101874
spec_p_reform,948,Contracts Expression,0.49468916924101874
spec_p_reform,949,Contracts Expression,0.49468916924101874
spec_p_reform,950,Contracts Expression,0.49468916924101874
spec_p_reform,951,Contracts Expression,0.49468916924101874
spec_p_reform,952,Contracts Expression,0.49468916924101874
spec_p_reform,953,Contracts Expression,0.49468916924101874
spec_p_reform,954,Contracts Expression,0.49468916924101874
spec_p_reform,955,Contracts Expression,0.49468916924101874
spec_p_reform,956,Contracts Expression,0.49468916924101874
spec_p_reform,957,Contracts Expression,0.49468916924101874
spec_p_reform,958,Contracts Expression,0.49468916924101874
spec_p_reform,959,Contracts Expression,0.49468916924101874
spec_p_reform,960,Contracts Expression,0.49468916924101874
spec_p_reform,961,Contracts Expression,0.49468916924101874
spec_p_reform,962,Contracts Expression,0.49468916924101874
spec_p_reform,963,Contracts Expression,0.49468916924101874
spec_p_reform,964,Contracts Expression,0.49468916924101874
spec_p_reform,965,Contracts Expression,0.49468916924101874
spec_p_reform,966,Contracts Expression,0.5351002463244869
spec_p_reform,967,Contracts Expression,0.49468916924101874
spec_p_reform,968,Contracts Expression,0.49468916924101874
spec_p_reform,969,Contracts Expression,0.49468916924101874
